IP:PORT, LOSS, DELAY
162.159.195.129:955,25.00%,165 ms
162.159.195.173:1387,25.00%,165 ms
162.159.195.177:890,25.00%,165 ms
162.159.195.183:1018,25.00%,165 ms
162.159.195.185:942,25.00%,165 ms
162.159.195.188:890,25.00%,165 ms
162.159.195.196:942,25.00%,165 ms
162.159.195.206:942,25.00%,165 ms
162.159.195.251:1018,25.00%,165 ms
162.159.192.5:2408,25.00%,166 ms
162.159.192.29:7152,25.00%,166 ms
162.159.192.29:942,25.00%,166 ms
162.159.192.32:859,25.00%,166 ms
162.159.192.54:859,25.00%,166 ms
162.159.192.69:1018,25.00%,166 ms
162.159.192.104:1018,25.00%,166 ms
162.159.192.112:955,25.00%,166 ms
162.159.192.126:890,25.00%,166 ms
162.159.192.135:859,25.00%,166 ms
162.159.192.143:2408,25.00%,166 ms
162.159.192.156:3854,25.00%,166 ms
162.159.192.179:8742,25.00%,166 ms
162.159.192.198:955,25.00%,166 ms
162.159.192.204:8742,25.00%,166 ms
162.159.192.208:859,25.00%,166 ms
162.159.192.211:955,25.00%,166 ms
162.159.192.229:1018,25.00%,166 ms
162.159.192.242:955,25.00%,166 ms
162.159.192.254:942,25.00%,166 ms
162.159.195.3:859,25.00%,166 ms
162.159.195.18:890,25.00%,166 ms
162.159.195.21:7152,25.00%,166 ms
162.159.195.23:2408,25.00%,166 ms
162.159.195.33:859,25.00%,166 ms
162.159.195.37:7152,25.00%,166 ms
162.159.195.60:890,25.00%,166 ms
162.159.195.83:1018,25.00%,166 ms
162.159.195.83:8742,25.00%,166 ms
162.159.195.91:955,25.00%,166 ms
162.159.195.92:7152,25.00%,166 ms
162.159.195.110:1387,25.00%,166 ms
162.159.195.111:890,25.00%,166 ms
162.159.195.129:854,25.00%,166 ms
162.159.195.139:942,25.00%,166 ms
162.159.195.142:1387,25.00%,166 ms
162.159.195.164:1387,25.00%,166 ms
162.159.195.169:854,25.00%,166 ms
162.159.195.171:2408,25.00%,166 ms
162.159.195.191:3854,25.00%,166 ms
162.159.195.192:890,25.00%,166 ms
162.159.195.193:8742,25.00%,166 ms
162.159.195.201:2408,25.00%,166 ms
162.159.195.217:859,25.00%,166 ms
162.159.195.222:3854,25.00%,166 ms
162.159.195.241:3854,25.00%,166 ms
162.159.192.15:1387,25.00%,167 ms
162.159.192.21:1387,25.00%,167 ms
162.159.192.25:1018,25.00%,167 ms
162.159.192.25:3854,25.00%,167 ms
162.159.192.26:2408,25.00%,167 ms
162.159.192.41:854,25.00%,167 ms
162.159.192.70:942,25.00%,167 ms
162.159.192.78:859,25.00%,167 ms
162.159.192.98:955,25.00%,167 ms
162.159.192.99:942,25.00%,167 ms
162.159.192.105:2408,25.00%,167 ms
162.159.192.118:955,25.00%,167 ms
162.159.192.151:2408,25.00%,167 ms
162.159.192.160:955,25.00%,167 ms
162.159.192.174:955,25.00%,167 ms
162.159.192.174:1018,25.00%,167 ms
162.159.192.189:942,25.00%,167 ms
162.159.192.205:942,25.00%,167 ms
162.159.192.233:8742,25.00%,167 ms
162.159.192.235:942,25.00%,167 ms
162.159.192.236:1018,25.00%,167 ms
162.159.192.244:1018,25.00%,167 ms
162.159.192.253:890,25.00%,167 ms
162.159.195.47:7152,25.00%,167 ms
162.159.195.48:8742,25.00%,167 ms
162.159.195.54:890,25.00%,167 ms
162.159.195.57:3854,25.00%,167 ms
162.159.195.58:890,25.00%,167 ms
162.159.195.72:1018,25.00%,167 ms
162.159.195.80:7152,25.00%,167 ms
162.159.195.80:854,25.00%,167 ms
162.159.195.93:955,25.00%,167 ms
162.159.195.93:2408,25.00%,167 ms
162.159.195.97:955,25.00%,167 ms
162.159.195.100:3854,25.00%,167 ms
162.159.195.105:942,25.00%,167 ms
162.159.195.138:3854,25.00%,167 ms
162.159.195.145:2408,25.00%,167 ms
162.159.195.146:7152,25.00%,167 ms
162.159.195.150:854,25.00%,167 ms
162.159.195.162:2408,25.00%,167 ms
162.159.195.176:1387,25.00%,167 ms
162.159.195.183:1387,25.00%,167 ms
162.159.195.197:942,25.00%,167 ms
162.159.195.206:859,25.00%,167 ms
162.159.195.244:854,25.00%,167 ms
162.159.195.245:7152,25.00%,167 ms
162.159.192.15:7152,25.00%,168 ms
162.159.192.21:942,25.00%,168 ms
162.159.192.21:8742,25.00%,168 ms
162.159.192.27:890,25.00%,168 ms
162.159.192.37:859,25.00%,168 ms
162.159.192.39:890,25.00%,168 ms
162.159.192.59:2408,25.00%,168 ms
162.159.192.73:890,25.00%,168 ms
162.159.192.78:1018,25.00%,168 ms
162.159.192.80:8742,25.00%,168 ms
162.159.192.88:890,25.00%,168 ms
162.159.192.88:854,25.00%,168 ms
162.159.192.144:859,25.00%,168 ms
162.159.192.155:1387,25.00%,168 ms
162.159.192.168:859,25.00%,168 ms
162.159.192.173:7152,25.00%,168 ms
162.159.192.196:859,25.00%,168 ms
162.159.192.198:1387,25.00%,168 ms
162.159.192.204:1387,25.00%,168 ms
162.159.192.216:8742,25.00%,168 ms
162.159.192.228:890,25.00%,168 ms
162.159.192.247:8742,25.00%,168 ms
162.159.192.252:3854,25.00%,168 ms
162.159.195.0:1387,25.00%,168 ms
162.159.195.3:1018,25.00%,168 ms
162.159.195.22:942,25.00%,168 ms
162.159.195.42:854,25.00%,168 ms
162.159.195.67:3854,25.00%,168 ms
162.159.195.86:2408,25.00%,168 ms
162.159.195.97:890,25.00%,168 ms
162.159.195.126:3854,25.00%,168 ms
162.159.195.157:1387,25.00%,168 ms
162.159.195.160:3854,25.00%,168 ms
162.159.195.166:1387,25.00%,168 ms
162.159.195.177:942,25.00%,168 ms
162.159.195.180:3854,25.00%,168 ms
162.159.195.183:890,25.00%,168 ms
162.159.195.207:859,25.00%,168 ms
162.159.195.215:3854,25.00%,168 ms
162.159.195.237:3854,25.00%,168 ms
162.159.195.244:8742,25.00%,168 ms
162.159.195.248:955,25.00%,168 ms
162.159.192.5:854,25.00%,169 ms
162.159.192.28:1018,25.00%,169 ms
162.159.192.57:955,25.00%,169 ms
162.159.192.63:942,25.00%,169 ms
162.159.192.68:1387,25.00%,169 ms
162.159.192.79:854,25.00%,169 ms
162.159.192.98:3854,25.00%,169 ms
162.159.192.114:854,25.00%,169 ms
162.159.192.126:3854,25.00%,169 ms
162.159.192.142:1018,25.00%,169 ms
162.159.192.144:942,25.00%,169 ms
162.159.192.148:942,25.00%,169 ms
162.159.192.159:1018,25.00%,169 ms
162.159.192.164:8742,25.00%,169 ms
162.159.192.172:2408,25.00%,169 ms
162.159.192.174:942,25.00%,169 ms
162.159.192.183:955,25.00%,169 ms
162.159.192.190:7152,25.00%,169 ms
162.159.192.191:854,25.00%,169 ms
162.159.192.199:7152,25.00%,169 ms
162.159.192.204:2408,25.00%,169 ms
162.159.192.230:7152,25.00%,169 ms
162.159.192.252:859,25.00%,169 ms
162.159.192.254:7152,25.00%,169 ms
162.159.195.31:854,25.00%,169 ms
162.159.195.47:8742,25.00%,169 ms
162.159.195.83:859,25.00%,169 ms
162.159.195.85:942,25.00%,169 ms
162.159.195.131:1387,25.00%,169 ms
162.159.195.147:2408,25.00%,169 ms
162.159.195.151:1387,25.00%,169 ms
162.159.195.157:1018,25.00%,169 ms
162.159.195.160:955,25.00%,169 ms
162.159.195.160:8742,25.00%,169 ms
162.159.195.179:3854,25.00%,169 ms
162.159.195.201:890,25.00%,169 ms
162.159.195.244:2408,25.00%,169 ms
162.159.195.251:1387,25.00%,169 ms
162.159.192.5:8742,25.00%,170 ms
162.159.192.8:859,25.00%,170 ms
162.159.192.8:955,25.00%,170 ms
162.159.192.13:890,25.00%,170 ms
162.159.192.35:942,25.00%,170 ms
162.159.192.37:7152,25.00%,170 ms
162.159.192.52:955,25.00%,170 ms
162.159.192.57:859,25.00%,170 ms
162.159.192.113:1387,25.00%,170 ms
162.159.192.118:1018,25.00%,170 ms
162.159.192.125:854,25.00%,170 ms
162.159.192.136:3854,25.00%,170 ms
162.159.192.154:854,25.00%,170 ms
162.159.192.157:955,25.00%,170 ms
162.159.192.182:890,25.00%,170 ms
162.159.192.203:2408,25.00%,170 ms
162.159.192.208:3854,25.00%,170 ms
162.159.192.227:3854,25.00%,170 ms
162.159.192.232:2408,25.00%,170 ms
162.159.192.242:3854,25.00%,170 ms
162.159.192.246:890,25.00%,170 ms
162.159.195.11:942,25.00%,170 ms
162.159.195.31:7152,25.00%,170 ms
162.159.195.34:1018,25.00%,170 ms
162.159.195.49:955,25.00%,170 ms
162.159.195.121:7152,25.00%,170 ms
162.159.195.122:1387,25.00%,170 ms
162.159.195.131:890,25.00%,170 ms
162.159.195.131:955,25.00%,170 ms
162.159.195.153:1387,25.00%,170 ms
162.159.195.176:3854,25.00%,170 ms
162.159.195.179:7152,25.00%,170 ms
162.159.195.182:3854,25.00%,170 ms
162.159.195.184:854,25.00%,170 ms
162.159.195.209:8742,25.00%,170 ms
162.159.195.215:1018,25.00%,170 ms
162.159.195.220:859,25.00%,170 ms
162.159.195.221:890,25.00%,170 ms
162.159.195.222:2408,25.00%,170 ms
162.159.192.12:3854,25.00%,171 ms
162.159.192.12:854,25.00%,171 ms
162.159.192.16:3854,25.00%,171 ms
162.159.192.24:2408,25.00%,171 ms
162.159.192.48:3854,25.00%,171 ms
162.159.192.57:854,25.00%,171 ms
162.159.192.59:942,25.00%,171 ms
162.159.192.61:859,25.00%,171 ms
162.159.192.64:7152,25.00%,171 ms
162.159.192.71:7152,25.00%,171 ms
162.159.192.80:854,25.00%,171 ms
162.159.192.81:2408,25.00%,171 ms
162.159.192.82:7152,25.00%,171 ms
162.159.192.84:8742,25.00%,171 ms
162.159.192.86:859,25.00%,171 ms
162.159.192.97:2408,25.00%,171 ms
162.159.192.102:2408,25.00%,171 ms
162.159.192.120:1018,25.00%,171 ms
162.159.192.142:942,25.00%,171 ms
162.159.192.142:1387,25.00%,171 ms
162.159.192.144:854,25.00%,171 ms
162.159.192.153:942,25.00%,171 ms
162.159.192.153:1018,25.00%,171 ms
162.159.192.158:1018,25.00%,171 ms
162.159.192.158:1387,25.00%,171 ms
162.159.192.167:7152,25.00%,171 ms
162.159.192.174:3854,25.00%,171 ms
162.159.192.196:1018,25.00%,171 ms
162.159.192.202:8742,25.00%,171 ms
162.159.192.232:8742,25.00%,171 ms
162.159.192.233:7152,25.00%,171 ms
162.159.192.238:955,25.00%,171 ms
162.159.195.20:1018,25.00%,171 ms
162.159.195.23:859,25.00%,171 ms
162.159.195.26:859,25.00%,171 ms
162.159.195.26:1387,25.00%,171 ms
162.159.195.38:942,25.00%,171 ms
162.159.195.44:890,25.00%,171 ms
162.159.195.47:1018,25.00%,171 ms
162.159.195.65:2408,25.00%,171 ms
162.159.195.66:955,25.00%,171 ms
162.159.195.117:1018,25.00%,171 ms
162.159.195.128:8742,25.00%,171 ms
162.159.195.152:1018,25.00%,171 ms
162.159.195.153:942,25.00%,171 ms
162.159.195.188:1018,25.00%,171 ms
162.159.195.209:7152,25.00%,171 ms
162.159.195.221:955,25.00%,171 ms
162.159.195.222:1018,25.00%,171 ms
162.159.195.230:2408,25.00%,171 ms
162.159.192.18:955,25.00%,172 ms
162.159.192.22:942,25.00%,172 ms
162.159.192.32:7152,25.00%,172 ms
162.159.192.54:890,25.00%,172 ms
162.159.192.69:890,25.00%,172 ms
162.159.192.69:859,25.00%,172 ms
162.159.192.82:942,25.00%,172 ms
162.159.192.84:2408,25.00%,172 ms
162.159.192.101:3854,25.00%,172 ms
162.159.192.172:8742,25.00%,172 ms
162.159.192.192:1387,25.00%,172 ms
162.159.192.202:3854,25.00%,172 ms
162.159.192.253:854,25.00%,172 ms
162.159.195.26:3854,25.00%,172 ms
162.159.195.36:7152,25.00%,172 ms
162.159.195.49:859,25.00%,172 ms
162.159.195.85:8742,25.00%,172 ms
162.159.195.104:942,25.00%,172 ms
162.159.195.105:890,25.00%,172 ms
162.159.195.113:942,25.00%,172 ms
162.159.195.193:859,25.00%,172 ms
162.159.195.233:1387,25.00%,172 ms
162.159.192.8:2408,25.00%,173 ms
162.159.192.107:7152,25.00%,173 ms
162.159.192.115:1018,25.00%,173 ms
162.159.192.126:1018,25.00%,173 ms
162.159.192.142:3854,25.00%,173 ms
162.159.192.154:3854,25.00%,173 ms
162.159.192.196:955,25.00%,173 ms
162.159.192.225:859,25.00%,173 ms
162.159.192.226:955,25.00%,173 ms
162.159.192.227:1018,25.00%,173 ms
162.159.192.238:3854,25.00%,173 ms
162.159.195.27:1018,25.00%,173 ms
162.159.195.28:955,25.00%,173 ms
162.159.195.65:1387,25.00%,173 ms
162.159.195.91:7152,25.00%,173 ms
162.159.195.104:8742,25.00%,173 ms
162.159.195.112:2408,25.00%,173 ms
162.159.195.132:854,25.00%,173 ms
162.159.195.191:1387,25.00%,173 ms
162.159.192.19:854,25.00%,174 ms
162.159.192.42:854,25.00%,174 ms
162.159.192.49:942,25.00%,174 ms
162.159.192.54:1387,25.00%,174 ms
162.159.192.56:890,25.00%,174 ms
162.159.192.73:942,25.00%,174 ms
162.159.192.77:890,25.00%,174 ms
162.159.192.77:8742,25.00%,174 ms
162.159.192.90:3854,25.00%,174 ms
162.159.192.93:890,25.00%,174 ms
162.159.192.107:859,25.00%,174 ms
162.159.192.163:955,25.00%,174 ms
162.159.192.226:7152,25.00%,174 ms
162.159.192.234:1018,25.00%,174 ms
162.159.192.246:1387,25.00%,174 ms
162.159.195.6:859,25.00%,174 ms
162.159.195.25:890,25.00%,174 ms
162.159.195.38:890,25.00%,174 ms
162.159.195.40:3854,25.00%,174 ms
162.159.195.56:942,25.00%,174 ms
162.159.195.66:1387,25.00%,174 ms
162.159.195.82:859,25.00%,174 ms
162.159.195.115:890,25.00%,174 ms
162.159.195.119:955,25.00%,174 ms
162.159.195.124:3854,25.00%,174 ms
162.159.195.127:3854,25.00%,174 ms
162.159.195.132:890,25.00%,174 ms
162.159.195.151:7152,25.00%,174 ms
162.159.195.151:1018,25.00%,174 ms
162.159.195.173:890,25.00%,174 ms
162.159.195.178:859,25.00%,174 ms
162.159.195.184:2408,25.00%,174 ms
162.159.195.195:3854,25.00%,174 ms
162.159.195.218:942,25.00%,174 ms
162.159.195.220:1018,25.00%,174 ms
162.159.195.223:890,25.00%,174 ms
162.159.195.242:1018,25.00%,174 ms
162.159.192.28:854,25.00%,175 ms
162.159.192.39:854,25.00%,175 ms
162.159.192.82:955,25.00%,175 ms
162.159.192.113:3854,25.00%,175 ms
162.159.192.157:859,25.00%,175 ms
162.159.192.183:890,25.00%,175 ms
162.159.192.197:942,25.00%,175 ms
162.159.192.234:8742,25.00%,175 ms
162.159.192.238:8742,25.00%,175 ms
162.159.195.28:859,25.00%,175 ms
162.159.195.33:7152,25.00%,175 ms
162.159.195.64:955,25.00%,175 ms
162.159.195.65:955,25.00%,175 ms
162.159.195.118:8742,25.00%,175 ms
162.159.195.119:859,25.00%,175 ms
162.159.195.128:890,25.00%,175 ms
162.159.195.128:859,25.00%,175 ms
162.159.195.160:890,25.00%,175 ms
162.159.195.220:2408,25.00%,175 ms
162.159.192.15:890,25.00%,176 ms
162.159.192.58:1387,25.00%,176 ms
162.159.192.61:1387,25.00%,176 ms
162.159.192.67:955,25.00%,176 ms
162.159.192.98:2408,25.00%,176 ms
162.159.192.158:859,25.00%,176 ms
162.159.192.246:942,25.00%,176 ms
162.159.195.51:942,25.00%,176 ms
162.159.195.104:1018,25.00%,176 ms
162.159.195.149:1387,25.00%,176 ms
162.159.195.193:7152,25.00%,176 ms
162.159.195.220:955,25.00%,176 ms
162.159.192.0:3854,25.00%,177 ms
162.159.192.5:942,25.00%,177 ms
162.159.192.59:890,25.00%,177 ms
162.159.192.60:1018,25.00%,177 ms
162.159.192.63:955,25.00%,177 ms
162.159.192.74:955,25.00%,177 ms
162.159.192.113:942,25.00%,177 ms
162.159.192.115:890,25.00%,177 ms
162.159.192.151:1018,25.00%,177 ms
162.159.192.187:1387,25.00%,177 ms
162.159.192.197:854,25.00%,177 ms
162.159.195.34:942,25.00%,177 ms
162.159.195.139:7152,25.00%,177 ms
162.159.195.151:2408,25.00%,177 ms
162.159.195.184:8742,25.00%,177 ms
162.159.192.13:1018,25.00%,178 ms
162.159.192.14:3854,25.00%,178 ms
162.159.192.35:1387,25.00%,178 ms
162.159.192.35:3854,25.00%,178 ms
162.159.192.84:1018,25.00%,178 ms
162.159.192.115:3854,25.00%,178 ms
162.159.192.152:955,25.00%,178 ms
162.159.195.76:955,25.00%,178 ms
162.159.195.146:3854,25.00%,178 ms
162.159.195.169:859,25.00%,178 ms
162.159.192.22:7152,25.00%,179 ms
162.159.192.29:859,25.00%,179 ms
162.159.192.91:1387,25.00%,179 ms
162.159.192.119:3854,25.00%,179 ms
162.159.192.158:942,25.00%,179 ms
162.159.192.166:2408,25.00%,179 ms
162.159.192.233:854,25.00%,179 ms
162.159.195.192:942,25.00%,179 ms
162.159.195.216:8742,25.00%,179 ms
162.159.192.21:890,25.00%,180 ms
162.159.192.42:2408,25.00%,180 ms
162.159.192.57:1387,25.00%,180 ms
162.159.192.115:8742,25.00%,180 ms
162.159.192.117:955,25.00%,180 ms
162.159.192.225:3854,25.00%,180 ms
162.159.195.48:859,25.00%,180 ms
162.159.195.77:942,25.00%,180 ms
162.159.195.158:1387,25.00%,180 ms
162.159.192.14:942,25.00%,181 ms
162.159.192.49:859,25.00%,181 ms
162.159.192.78:8742,25.00%,181 ms
162.159.192.79:3854,25.00%,181 ms
162.159.192.120:859,25.00%,181 ms
162.159.192.150:3854,25.00%,181 ms
162.159.192.232:890,25.00%,181 ms
162.159.192.245:2408,25.00%,181 ms
162.159.192.28:3854,25.00%,182 ms
162.159.192.34:890,25.00%,182 ms
162.159.192.81:1387,25.00%,182 ms
162.159.192.112:1018,25.00%,182 ms
162.159.192.245:859,25.00%,182 ms
162.159.195.20:3854,25.00%,182 ms
162.159.192.21:859,25.00%,183 ms
162.159.192.58:8742,25.00%,183 ms
162.159.192.159:7152,25.00%,183 ms
162.159.192.172:854,25.00%,183 ms
162.159.192.228:859,25.00%,183 ms
162.159.192.230:3854,25.00%,183 ms
162.159.192.231:2408,25.00%,183 ms
162.159.195.23:1018,25.00%,183 ms
162.159.195.124:2408,25.00%,183 ms
162.159.195.160:1018,25.00%,183 ms
162.159.192.0:890,25.00%,184 ms
162.159.192.154:942,25.00%,184 ms
162.159.192.14:1387,25.00%,185 ms
162.159.192.31:8742,25.00%,185 ms
162.159.192.42:955,25.00%,185 ms
162.159.192.70:854,25.00%,185 ms
162.159.192.133:3854,25.00%,185 ms
162.159.192.140:942,25.00%,185 ms
162.159.195.153:890,25.00%,185 ms
162.159.192.14:1018,25.00%,186 ms
162.159.192.30:1018,25.00%,186 ms
162.159.192.31:3854,25.00%,186 ms
162.159.192.64:942,25.00%,186 ms
162.159.192.79:942,25.00%,186 ms
162.159.192.144:890,25.00%,186 ms
162.159.192.148:890,25.00%,186 ms
162.159.195.53:3854,25.00%,186 ms
162.159.192.18:859,25.00%,187 ms
162.159.192.38:2408,25.00%,187 ms
162.159.192.77:2408,25.00%,187 ms
162.159.192.30:7152,25.00%,188 ms
162.159.192.30:8742,25.00%,188 ms
162.159.192.58:3854,25.00%,188 ms
162.159.192.230:1387,25.00%,188 ms
162.159.195.108:890,25.00%,188 ms
188.114.98.169:859,25.00%,188 ms
162.159.195.183:859,25.00%,189 ms
162.159.192.91:890,25.00%,190 ms
162.159.192.169:859,25.00%,191 ms
162.159.195.160:859,25.00%,191 ms
188.114.98.109:890,25.00%,191 ms
188.114.98.159:1387,25.00%,192 ms
188.114.99.183:859,25.00%,192 ms
162.159.192.66:854,25.00%,193 ms
188.114.98.250:1018,25.00%,193 ms
188.114.99.95:3854,25.00%,193 ms
188.114.97.72:854,25.00%,194 ms
188.114.97.187:2408,25.00%,194 ms
188.114.97.197:2408,25.00%,194 ms
188.114.98.100:942,25.00%,194 ms
188.114.98.108:3854,25.00%,194 ms
188.114.98.199:8742,25.00%,194 ms
188.114.98.222:2408,25.00%,194 ms
188.114.99.38:8742,25.00%,194 ms
188.114.99.139:955,25.00%,194 ms
188.114.99.221:890,25.00%,194 ms
188.114.99.241:890,25.00%,194 ms
162.159.195.153:859,25.00%,195 ms
188.114.96.108:2408,25.00%,195 ms
188.114.97.155:1387,25.00%,195 ms
188.114.98.51:890,25.00%,195 ms
188.114.98.164:2408,25.00%,195 ms
188.114.99.64:8742,25.00%,195 ms
162.159.192.107:890,25.00%,196 ms
162.159.192.113:7152,25.00%,196 ms
162.159.192.227:2408,25.00%,196 ms
188.114.96.82:955,25.00%,196 ms
188.114.97.45:8742,25.00%,196 ms
188.114.97.217:2408,25.00%,196 ms
188.114.99.66:3854,25.00%,196 ms
188.114.99.233:942,25.00%,196 ms
188.114.99.240:854,25.00%,196 ms
188.114.97.171:3854,25.00%,197 ms
188.114.97.224:2408,25.00%,197 ms
162.159.195.52:1018,25.00%,198 ms
188.114.96.142:2408,25.00%,198 ms
188.114.97.184:8742,25.00%,198 ms
188.114.97.187:3854,25.00%,198 ms
188.114.97.194:7152,25.00%,198 ms
188.114.98.171:890,25.00%,198 ms
188.114.98.225:3854,25.00%,198 ms
188.114.98.238:955,25.00%,198 ms
188.114.99.22:890,25.00%,198 ms
188.114.99.195:1018,25.00%,198 ms
188.114.99.215:1387,25.00%,198 ms
162.159.192.147:1018,25.00%,199 ms
188.114.96.39:854,25.00%,199 ms
188.114.96.49:859,25.00%,199 ms
188.114.96.83:1387,25.00%,199 ms
188.114.96.87:2408,25.00%,199 ms
188.114.96.179:942,25.00%,199 ms
188.114.96.235:854,25.00%,199 ms
188.114.97.47:3854,25.00%,199 ms
188.114.97.87:859,25.00%,199 ms
188.114.97.103:859,25.00%,199 ms
188.114.97.171:955,25.00%,199 ms
188.114.97.183:8742,25.00%,199 ms
188.114.97.184:955,25.00%,199 ms
188.114.97.213:942,25.00%,199 ms
188.114.97.255:1387,25.00%,199 ms
188.114.98.1:890,25.00%,199 ms
188.114.98.166:3854,25.00%,199 ms
188.114.99.22:7152,25.00%,199 ms
188.114.99.93:955,25.00%,199 ms
188.114.99.133:955,25.00%,199 ms
188.114.99.152:955,25.00%,199 ms
188.114.99.228:7152,25.00%,199 ms
162.159.195.62:859,25.00%,200 ms
162.159.195.188:7152,25.00%,200 ms
188.114.96.195:1387,25.00%,200 ms
188.114.96.204:7152,25.00%,200 ms
188.114.96.212:3854,25.00%,200 ms
188.114.97.47:1387,25.00%,200 ms
188.114.98.148:8742,25.00%,200 ms
188.114.99.76:3854,25.00%,200 ms
188.114.99.217:3854,25.00%,200 ms
188.114.96.44:2408,25.00%,201 ms
188.114.96.119:2408,25.00%,201 ms
188.114.97.63:1018,25.00%,201 ms
188.114.97.102:2408,25.00%,201 ms
188.114.97.219:854,25.00%,201 ms
188.114.98.183:7152,25.00%,201 ms
188.114.98.240:1018,25.00%,201 ms
188.114.99.13:854,25.00%,201 ms
188.114.99.76:2408,25.00%,201 ms
188.114.96.20:1018,25.00%,202 ms
188.114.96.28:854,25.00%,202 ms
188.114.96.51:890,25.00%,202 ms
188.114.96.70:1387,25.00%,202 ms
188.114.96.90:3854,25.00%,202 ms
188.114.96.128:854,25.00%,202 ms
188.114.96.130:1018,25.00%,202 ms
188.114.96.165:859,25.00%,202 ms
188.114.96.190:854,25.00%,202 ms
188.114.96.226:942,25.00%,202 ms
188.114.96.235:8742,25.00%,202 ms
188.114.97.39:955,25.00%,202 ms
188.114.97.39:1387,25.00%,202 ms
188.114.97.65:8742,25.00%,202 ms
188.114.97.72:3854,25.00%,202 ms
188.114.97.139:955,25.00%,202 ms
188.114.97.161:1018,25.00%,202 ms
188.114.97.166:955,25.00%,202 ms
188.114.97.180:854,25.00%,202 ms
188.114.97.201:3854,25.00%,202 ms
188.114.98.24:942,25.00%,202 ms
188.114.98.26:2408,25.00%,202 ms
188.114.98.32:7152,25.00%,202 ms
188.114.98.50:3854,25.00%,202 ms
188.114.98.59:8742,25.00%,202 ms
188.114.98.120:8742,25.00%,202 ms
188.114.98.128:1018,25.00%,202 ms
188.114.98.137:859,25.00%,202 ms
188.114.98.151:3854,25.00%,202 ms
188.114.98.162:859,25.00%,202 ms
188.114.98.171:7152,25.00%,202 ms
188.114.98.241:854,25.00%,202 ms
188.114.98.243:3854,25.00%,202 ms
188.114.99.36:859,25.00%,202 ms
188.114.99.45:2408,25.00%,202 ms
188.114.99.59:1018,25.00%,202 ms
188.114.99.160:1018,25.00%,202 ms
188.114.99.197:8742,25.00%,202 ms
188.114.96.3:2408,25.00%,203 ms
188.114.96.20:3854,25.00%,203 ms
188.114.96.20:854,25.00%,203 ms
188.114.96.28:2408,25.00%,203 ms
188.114.96.38:942,25.00%,203 ms
188.114.96.97:8742,25.00%,203 ms
188.114.96.108:1387,25.00%,203 ms
188.114.96.124:1018,25.00%,203 ms
188.114.96.130:955,25.00%,203 ms
188.114.96.180:890,25.00%,203 ms
188.114.96.197:890,25.00%,203 ms
188.114.96.204:1018,25.00%,203 ms
188.114.96.204:3854,25.00%,203 ms
188.114.97.39:7152,25.00%,203 ms
188.114.97.53:1387,25.00%,203 ms
188.114.97.67:1387,25.00%,203 ms
188.114.97.80:890,25.00%,203 ms
188.114.97.141:1018,25.00%,203 ms
188.114.97.141:8742,25.00%,203 ms
188.114.97.150:854,25.00%,203 ms
188.114.97.154:890,25.00%,203 ms
188.114.97.191:890,25.00%,203 ms
188.114.97.219:2408,25.00%,203 ms
188.114.98.66:8742,25.00%,203 ms
188.114.98.73:942,25.00%,203 ms
188.114.98.96:1018,25.00%,203 ms
188.114.98.158:1018,25.00%,203 ms
188.114.98.209:854,25.00%,203 ms
188.114.98.241:3854,25.00%,203 ms
188.114.98.248:2408,25.00%,203 ms
188.114.99.42:859,25.00%,203 ms
188.114.99.65:942,25.00%,203 ms
188.114.99.93:2408,25.00%,203 ms
188.114.99.136:854,25.00%,203 ms
188.114.99.149:854,25.00%,203 ms
188.114.99.156:890,25.00%,203 ms
188.114.99.171:955,25.00%,203 ms
188.114.99.192:8742,25.00%,203 ms
188.114.99.193:859,25.00%,203 ms
188.114.99.211:890,25.00%,203 ms
188.114.99.226:3854,25.00%,203 ms
188.114.99.239:1387,25.00%,203 ms
188.114.96.12:8742,25.00%,204 ms
188.114.96.17:1018,25.00%,204 ms
188.114.96.57:1387,25.00%,204 ms
188.114.96.91:2408,25.00%,204 ms
188.114.96.122:7152,25.00%,204 ms
188.114.96.124:3854,25.00%,204 ms
188.114.96.153:955,25.00%,204 ms
188.114.96.165:1018,25.00%,204 ms
188.114.96.198:1387,25.00%,204 ms
188.114.96.202:8742,25.00%,204 ms
188.114.97.73:1018,25.00%,204 ms
188.114.97.99:8742,25.00%,204 ms
188.114.97.170:859,25.00%,204 ms
188.114.97.199:3854,25.00%,204 ms
188.114.97.224:942,25.00%,204 ms
188.114.97.240:7152,25.00%,204 ms
188.114.98.17:2408,25.00%,204 ms
188.114.98.50:1387,25.00%,204 ms
188.114.98.104:1018,25.00%,204 ms
188.114.98.114:7152,25.00%,204 ms
188.114.98.173:8742,25.00%,204 ms
188.114.99.0:3854,25.00%,204 ms
188.114.99.46:955,25.00%,204 ms
188.114.99.72:955,25.00%,204 ms
188.114.99.125:890,25.00%,204 ms
188.114.99.128:859,25.00%,204 ms
188.114.99.187:955,25.00%,204 ms
188.114.99.189:1018,25.00%,204 ms
188.114.96.97:3854,25.00%,205 ms
188.114.96.97:854,25.00%,205 ms
188.114.96.112:1018,25.00%,205 ms
188.114.96.163:854,25.00%,205 ms
188.114.96.203:1387,25.00%,205 ms
188.114.97.45:7152,25.00%,205 ms
188.114.97.73:8742,25.00%,205 ms
